Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,27.88861083984375,28.033712504720135,27.724161794299107,28.014365124051878,6683700,HPQ,Information Technology
2024-02-28,27.782203674316406,28.14012285680296,27.743510755842873,27.782203674316406,10811300,HPQ,Information Technology
2024-02-29,27.404937744140625,28.120774232414032,26.756815244004628,26.950285363026758,22925500,HPQ,Information Technology
2024-03-01,28.44967269897461,28.662488356621925,27.94665185900697,28.053060610364536,13986500,HPQ,Information Technology
2024-03-04,28.111099243164062,28.633467433348624,28.043385258155183,28.391630718278225,10322000,HPQ,Information Technology
2024-03-05,28.178813934326172,28.48836648723046,27.92730536800981,28.03371227066127,10274400,HPQ,Information Technology
2024-03-06,29.242897033691406,29.504081145666042,28.449672852199107,28.517386841584866,14188000,HPQ,Information Technology
2024-03-07,29.56212043762207,29.939386979315078,29.165508360383292,29.36865216668995,14006800,HPQ,Information Technology
2024-03-08,29.736244201660156,30.036121231272496,29.552447769609053,29.736244201660156,11434200,HPQ,Information Technology
2024-03-11,29.852327346801758,29.920041337817292,29.397673101295368,29.610490610278912,7029000,HPQ,Information Technology
2024-03-12,29.770336151123047,30.05339925733231,29.467752927917363,29.87770517233599,13376800,HPQ,Information Technology
2024-03-13,30.014354705810547,30.20957076565762,29.575119502013795,29.77033556186087,8006400,HPQ,Information Technology
2024-03-14,29.877704620361328,30.180287837976948,29.633685476089752,30.063157829570528,9767200,HPQ,Information Technology
2024-03-15,29.692251205444336,30.21933161837399,29.672729226001422,29.721534174608706,15269700,HPQ,Information Technology
2024-03-18,29.223731994628906,29.74105136695269,28.90162681237737,29.66296531858014,9223700,HPQ,Information Technology
2024-03-19,29.106603622436523,29.17492868587687,28.794259411441583,29.096842633128137,6113600,HPQ,Information Technology
2024-03-20,28.969953536987305,29.05780057917006,28.62832635757863,28.989475515631998,5292800,HPQ,Information Technology
2024-03-21,29.360383987426758,29.662967211464352,28.989475699417937,29.13588681674462,6699300,HPQ,Information Technology
2024-03-22,29.331098556518555,29.516553615810604,29.23349239430841,29.38966448790649,4796500,HPQ,Information Technology
2024-03-25,29.16516876220703,29.34086285274079,29.096843696270216,29.174929751872064,6904700,HPQ,Information Technology
2024-03-26,29.27253532409668,29.41894643331773,29.26277433525284,29.331099395441445,6167100,HPQ,Information Technology
2024-03-27,29.39942741394043,29.477513465885465,29.018756281704835,29.467752476677546,6440800,HPQ,Information Technology
2024-03-28,29.497032165527344,29.64344513489406,29.311578964641125,29.399426001573858,5954100,HPQ,Information Technology
2024-04-01,29.6532039642334,29.82889803633511,29.497031869413703,29.52631483533673,6811800,HPQ,Information Technology
2024-04-02,28.85282325744629,29.62392465124682,28.833303140702203,29.438469579290512,6127600,HPQ,Information Technology
2024-04-03,28.95043182373047,29.370145059847054,28.7161736630018,28.76497674834255,6862800,HPQ,Information Technology
2024-04-04,28.930908203125,29.672726600861317,28.882105120553746,29.33109943770774,5401900,HPQ,Information Technology
2024-04-05,28.413591384887695,28.891868711693697,28.355025446465255,28.823543645252617,5160200,HPQ,Information Technology
2024-04-08,28.608802795410156,28.72593279907669,28.42334959370566,28.579521690782208,5210300,HPQ,Information Technology
2024-04-09,29.253013610839844,29.262774599771916,28.667369168661743,28.73569422946797,6593700,HPQ,Information Technology
2024-04-10,28.25741958618164,29.13588819336627,28.228136616645386,28.794260995650454,6664800,HPQ,Information Technology
2024-04-11,28.530717849731445,28.579522795528337,27.9938764779939,28.36478475745866,5519900,HPQ,Information Technology
2024-04-12,27.84746551513672,28.481914920192168,27.6815324219636,28.29645984859437,7626000,HPQ,Information Technology
2024-04-15,27.291099548339844,28.208612030116196,27.24229646534124,28.081722897288856,6224200,HPQ,Information Technology
2024-04-16,27.125167846679688,27.36918698083815,26.890907839575505,27.310621048202982,7086600,HPQ,Information Technology
2024-04-17,27.02756118774414,27.535119597560513,26.96899525214667,27.281341323511498,6144100,HPQ,Information Technology
2024-04-18,26.95923614501953,27.349666407373377,26.851867124727843,27.02756120821666,4525400,HPQ,Information Technology
2024-04-19,27.14468765258789,27.27157864346376,26.910429509876547,26.998276546108077,4768900,HPQ,Information Technology
2024-04-22,27.037321090698242,27.427751337069548,26.842105036653457,27.330143310047156,5156300,HPQ,Information Technology
2024-04-23,27.008039474487305,27.183733559568722,26.920192431946596,27.027561453211543,6116200,HPQ,Information Technology
2024-04-24,27.427753448486328,27.906030769824245,26.773782037326647,27.144690334502723,14491900,HPQ,Information Technology
2024-04-25,27.457033157348633,27.6229662490945,27.095885868190067,27.30086105473115,5032700,HPQ,Information Technology
2024-04-26,27.33014488220215,27.710814161597227,27.291100924459897,27.457034021427717,5356200,HPQ,Information Technology
2024-04-29,27.59368324279785,27.76937731157044,27.447272139393423,27.447272139393423,5676400,HPQ,Information Technology
2024-04-30,27.417991638183594,27.75961881797604,27.359427563902084,27.37894768085035,5557700,HPQ,Information Technology
2024-05-01,27.086124420166016,27.40822960907223,26.949474298120432,27.33014355908643,6137200,HPQ,Information Technology
2024-05-02,27.27157974243164,27.359426782203162,26.86162751073731,27.310621836931038,4828600,HPQ,Information Technology
2024-05-03,27.50583839416504,27.81818260270646,27.33990530066262,27.603446424763817,6648300,HPQ,Information Technology
2024-05-06,27.740097045898438,27.759619024710446,27.544880981215105,27.652250002962774,4354600,HPQ,Information Technology
2024-05-07,27.730335235595703,28.111004502569106,27.57416313315952,27.886507338031883,3953100,HPQ,Information Technology
