Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,297.8364562988281,300.07395889205804,294.95257013716827,299.90488978741826,6178800,CRM,Information Technology
2024-02-28,298.10498046875,299.2088309912087,294.9625283738162,297.9160333554289,12490800,CRM,Information Technology
2024-02-29,307.1047058105469,308.8151535028923,293.152634877802,298.333688096959,21737800,CRM,Information Technology
2024-03-01,315.11993408203125,316.9397562201829,304.91691227186556,305.294806464549,9450200,CRM,Information Technology
2024-03-04,312.8923645019531,315.8856249906914,311.7984683200572,312.8227460294529,9350000,CRM,Information Technology
2024-03-05,297.0906066894531,310.81394307680085,294.49511838302203,309.5808403118821,9015300,CRM,Information Technology
2024-03-06,302.0827331542969,304.19098334776265,301.05845538608855,302.95785015006163,8270000,CRM,Information Technology
2024-03-07,300.740234375,305.066048207268,300.0739425082437,304.30033606469783,6788900,CRM,Information Technology
2024-03-08,303.5843505859375,307.15440663678396,300.5214715008565,300.5214715008565,4849800,CRM,Information Technology
2024-03-11,304.3003845214844,305.9014275331001,298.5823217404434,300.95906153303,4895500,CRM,Information Technology
2024-03-12,304.9169006347656,307.3234723053355,302.1821752740626,305.00639709571107,4832000,CRM,Information Technology
2024-03-13,303.3834533691406,306.4204925910678,301.8201270750404,303.70209892992153,5548800,CRM,Information Technology
2024-03-14,302.02923583984375,308.17296252618615,300.714845777171,303.7020793444938,4828800,CRM,Information Technology
2024-03-15,293.0774841308594,298.7731442520462,292.5198696060757,297.68778632388825,11884500,CRM,Information Technology
2024-03-18,299.2312316894531,299.6892657155975,294.7603175892339,298.34500437316063,5240500,CRM,Information Technology
2024-03-19,300.167236328125,300.48585152085707,295.35777266062877,296.91113188066464,3329900,CRM,Information Technology
2024-03-20,304.7774963378906,305.7134987007098,299.41044870076445,300.68500058388,4946600,CRM,Information Technology
2024-03-21,307.07769775390625,310.47316016477265,305.04637022182953,306.6296005201036,6083900,CRM,Information Technology
2024-03-22,306.4602966308594,308.90985016229604,305.3450675699026,308.00371895334047,3779000,CRM,Information Technology
2024-03-25,304.7575988769531,306.4005714381025,301.25258872065353,302.40765613741144,4141200,CRM,Information Technology
2024-03-26,304.528564453125,306.66943970114096,303.5925924649041,306.17156739001433,3893900,CRM,Information Technology
2024-03-27,300.0975036621094,307.98378364710254,297.3592060919315,306.1317133311934,3859900,CRM,Information Technology
2024-03-28,299.8983459472656,301.511447308252,298.3549540000781,298.7233746334253,4892300,CRM,Information Technology
