Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,31.50446319580078,31.825043222417694,31.417031605663883,31.727898658188952,2533800,GLW,Information Technology
2024-02-28,31.44566535949707,31.573056137461876,31.1712868038468,31.386868753182085,3000400,GLW,Information Technology
2024-02-29,31.5926570892334,31.749444311642154,31.484865172933205,31.61225222119503,6684800,GLW,Information Technology
2024-03-01,31.79844093322754,31.965025728508593,31.43587116730223,31.641653704332615,4710900,GLW,Information Technology
2024-03-04,32.70976638793945,32.88615247972067,31.63185096726512,31.710246447213315,5846000,GLW,Information Technology
2024-03-05,31.847434997558594,32.61177224130728,31.63185116445932,32.53338049897261,6456700,GLW,Information Technology
2024-03-06,32.15121078491211,32.49418165491717,32.0042211331373,32.06301774146765,3831100,GLW,Information Technology
2024-03-07,31.945425033569336,32.23940434180087,31.612251723928825,32.20020660228971,6428200,GLW,Information Technology
2024-03-08,32.05321502685547,32.22960110598066,31.857230079149474,32.07281389543626,3836100,GLW,Information Technology
2024-03-11,32.23940658569336,32.278600589830276,31.80823889726527,32.14141223009496,3051300,GLW,Information Technology
2024-03-12,32.22959899902344,32.32759333552119,32.043415366830274,32.239400301724075,3366000,GLW,Information Technology
2024-03-13,32.07281494140625,32.37659180716252,31.945424160527548,32.337394068722595,3826800,GLW,Information Technology
2024-03-14,31.876827239990234,32.082613480013,31.573054138516873,32.004218009889705,3889600,GLW,Information Technology
2024-03-15,31.857229232788086,31.945422270007633,31.720040894469207,31.749441065610295,8405200,GLW,Information Technology
2024-03-18,31.680849075317383,32.02381994470257,31.622052467093297,31.98462220588652,6913400,GLW,Information Technology
2024-03-19,31.896427154541016,31.896427154541016,31.42606553266662,31.52405613543558,4040500,GLW,Information Technology
2024-03-20,32.01401901245117,32.13161223026394,31.7592411833945,31.92582970624484,5431600,GLW,Information Technology
2024-03-21,32.464786529541016,32.67056905984601,32.16100964806535,32.20020738853362,5398100,GLW,Information Technology
2024-03-22,31.91602897644043,32.35699420591442,31.886632540509574,32.31779646593846,4104400,GLW,Information Technology
2024-03-25,31.818038940429688,32.053217908337146,31.79844007008702,31.88663311757789,2587700,GLW,Information Technology
2024-03-26,31.661251068115234,32.033618382701796,31.641652198173485,31.92583020517551,5452600,GLW,Information Technology
2024-03-27,32.356990814208984,32.37658968214258,31.729841992741147,31.84743146224091,4027000,GLW,Information Technology
2024-03-28,32.29819869995117,32.65097089558864,32.21980695542193,32.43538705645411,3939100,GLW,Information Technology
2024-04-01,32.01401901245117,32.34719232004969,31.984622577049063,32.278598145376655,2304500,GLW,Information Technology
2024-04-02,31.857229232788086,32.043416610308164,31.788635063628647,31.886629403929174,5086200,GLW,Information Technology
2024-04-03,31.91602897644043,32.08261750228715,31.759241754638815,31.847434800533613,2985700,GLW,Information Technology
2024-04-04,31.720043182373047,32.32759692175239,31.62205257310651,32.307998052278656,4417500,GLW,Information Technology
2024-04-05,31.886632919311523,31.99442483647483,31.63185134454329,31.680850389146446,4540700,GLW,Information Technology
2024-04-08,31.543657302856445,32.13161217663243,31.543657302856445,32.13161217663243,4923700,GLW,Information Technology
2024-04-09,31.896427154541016,31.916026022715183,31.455461965876932,31.64164934448059,4345000,GLW,Information Technology
2024-04-10,31.3084774017334,31.533858788229885,31.102693015198895,31.42606687770938,4155300,GLW,Information Technology
2024-04-11,31.622053146362305,31.876830977935278,31.38687044651616,31.76903906292672,5991300,GLW,Information Technology
2024-04-12,30.85771369934082,31.406468965058,30.749921785537936,31.27908005069638,3352500,GLW,Information Technology
2024-04-15,30.66172981262207,31.396670582408206,30.632331508972253,31.190886194961553,3385000,GLW,Information Technology
2024-04-16,30.29916000366211,30.808719416109806,30.279561133402318,30.75972224046033,5754400,GLW,Information Technology
2024-04-17,30.357952117919922,30.808716749625862,30.32855568412563,30.387350420765195,5182800,GLW,Information Technology
2024-04-18,30.28936004638672,30.50494200837466,30.103174520230567,30.426548397738035,4653700,GLW,Information Technology
2024-04-19,30.64212989807129,30.759719370556564,30.289357742513527,30.289357742513527,4636500,GLW,Information Technology
2024-04-22,30.916507720947266,31.132091543545155,30.65193046356509,30.867512417111946,3521800,GLW,Information Technology
2024-04-23,30.89691162109375,31.22028549536176,30.847914446779754,30.936107491493857,3186500,GLW,Information Technology
2024-04-24,30.88711166381836,31.073295315909235,30.691126707979368,30.90671053321247,3203500,GLW,Information Technology
2024-04-25,30.720523834228516,31.043897690628775,30.573536057510395,30.789118005426907,3770100,GLW,Information Technology
2024-04-26,30.700925827026367,31.102693300219592,30.651930523095892,30.691126392430064,3689900,GLW,Information Technology
2024-04-29,31.141891479492188,31.1614884799112,30.740124000610994,30.740124000610994,5595600,GLW,Information Technology
2024-04-30,32.70976638793945,33.777880504569154,32.39619194435112,32.45498481621004,12895800,GLW,Information Technology
2024-05-01,32.80775451660156,33.376110488901276,32.18060567689288,32.74895791109064,9865300,GLW,Information Technology
2024-05-02,32.89595031738281,33.12133171694218,32.4157910820918,33.08213397664431,5213900,GLW,Information Technology
2024-05-03,33.042938232421875,33.18992414363639,32.83715197575825,33.082132232551174,4490400,GLW,Information Technology
2024-05-06,32.7685546875,33.170322120919074,32.258995353243805,33.02333622367895,6961600,GLW,Information Technology
2024-05-07,32.748958587646484,32.98414127644682,32.699963284426175,32.89594823540945,3997500,GLW,Information Technology
2024-05-08,33.248722076416016,33.26832094631299,32.63137075801908,32.63137075801908,3956600,GLW,Information Technology
2024-05-09,33.513301849365234,33.53290071963443,33.25852027396791,33.31731688477551,2816000,GLW,Information Technology
2024-05-10,33.4838981628418,33.6896844100327,33.39570886303384,33.66028423866149,2891700,GLW,Information Technology
2024-05-13,33.59169387817383,33.748481103559264,33.4643068274935,33.48390195982716,2428000,GLW,Information Technology
2024-05-14,34.24824142456055,34.32663316470037,33.640691420593875,33.67008785588354,6731700,GLW,Information Technology
2024-05-15,34.405029296875,34.4344257327234,34.169846595781145,34.34623268707598,4046200,GLW,Information Technology
2024-05-16,34.512821197509766,34.61081180903014,34.307034932353424,34.36583154212698,4606300,GLW,Information Technology
2024-05-17,34.64020919799805,34.67940693892562,34.41482779481799,34.64020919799805,3780800,GLW,Information Technology
2024-05-20,34.80679702758789,34.885188769763495,34.59121319492605,34.65980737111804,7332400,GLW,Information Technology
2024-05-21,35.74751663208008,36.06109104426572,34.68920392547899,34.68920392547899,10930300,GLW,Information Technology
2024-05-22,35.845516204833984,36.002303433814184,35.60053592592102,35.7377242840159,5040300,GLW,Information Technology
2024-05-23,35.39474868774414,35.855312795763396,35.35555468514218,35.796516184707016,3088100,GLW,Information Technology
2024-05-24,35.55153274536133,35.796512995785484,35.512338746250954,35.629928219786,2763200,GLW,Information Technology
2024-05-28,35.130165100097656,35.50253611346711,35.02237693395292,35.453540812837346,4085300,GLW,Information Technology
2024-05-29,34.8361930847168,35.08117335076699,34.689207167948005,34.75780134339388,3488900,GLW,Information Technology
2024-05-30,36.21788024902344,36.531454678513526,35.48293947901192,35.93370225414115,11639200,GLW,Information Technology
2024-05-31,36.79056930541992,36.80044542734065,36.16850922334249,36.19813005583087,7377700,GLW,Information Technology
2024-06-03,36.889312744140625,37.03742067744595,36.57334463312487,36.790570355300076,5593000,GLW,Information Technology
2024-06-04,36.543724060058594,36.77082969609906,36.444985426974625,36.573348663293714,3420800,GLW,Information Technology
2024-06-05,37.017677307128906,37.047298141535464,36.494352043911185,36.73133001907506,3433700,GLW,Information Technology
2024-06-06,36.928810119628906,37.017676387277476,36.790570773680095,36.95843095329942,3897300,GLW,Information Technology
2024-06-07,36.4647331237793,36.82019822186725,36.35611836973717,36.74120430378667,4180500,GLW,Information Technology
2024-06-10,36.39561462402344,36.43511158229892,36.119143449369574,36.20800595553352,3035700,GLW,Information Technology
2024-06-11,36.87944030761719,37.096669818139,36.148765390359515,36.19813470639519,8789300,GLW,Information Technology
2024-06-12,37.54100036621094,37.8273476661829,37.03742356051717,37.27440154554434,8419900,GLW,Information Technology
2024-06-13,37.60024642944336,37.68910893783944,36.652338240207605,36.96830638107374,9043100,GLW,Information Technology
2024-06-14,36.78070068359375,37.491630868573715,36.58321965813962,37.37313999331887,5694600,GLW,Information Technology
2024-06-17,38.26179885864258,38.656760869644614,37.432381648847816,37.91620992399346,13486800,GLW,Information Technology
2024-06-18,39.703407287597656,39.74290424549916,38.20255678707551,38.508652560856326,15808400,GLW,Information Technology
2024-06-20,39.34794235229492,39.94038542320248,39.110968137241684,39.733032043371594,11562800,GLW,Information Technology
2024-06-21,39.5454216003418,39.95025598563148,39.278822795399265,39.53554924459003,12918000,GLW,Information Technology
2024-06-24,39.39731216430664,39.87126432172557,39.09121641473659,39.387436042293814,9404200,GLW,Information Technology
2024-06-25,39.268951416015625,39.4861809143263,39.12083970959705,39.30844837327887,5280100,GLW,Information Technology
2024-06-26,37.79772186279297,39.03197353037776,37.51137833855754,38.952983382303664,15867700,GLW,Information Technology
2024-06-27,38.103816986083984,38.311170358728496,37.39288683228897,37.797721221725105,11604900,GLW,Information Technology
