Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,242.12295532226562,244.32344349917716,241.43901776394588,244.32344349917716,407600,CDW,Information Technology
2024-02-28,242.75733947753906,243.74854986440616,241.33990075949063,241.557968254575,399100,CDW,Information Technology
2024-02-29,244.04592895507812,245.29484866392013,241.84544056949625,244.47214218420518,809600,CDW,Information Technology
2024-03-01,245.1461639404297,246.67262130501553,244.08556155019718,244.9380031011055,691100,CDW,Information Technology
2024-03-04,244.50189208984375,246.41493621865447,243.44130472023792,245.50300924942877,742000,CDW,Information Technology
2024-03-05,242.8168182373047,244.24416366463802,241.58771186939634,243.17365459413801,688600,CDW,Information Technology
2024-03-06,245.01730346679688,246.69245147826962,243.4511892053215,244.59107512601793,553400,CDW,Information Technology
2024-03-07,246.1571807861328,247.30698845053303,245.0965935501914,246.067975482344,472700,CDW,Information Technology
2024-03-08,245.77061462402344,247.6737367690791,245.61201733076788,246.30587670759337,620200,CDW,Information Technology
2024-03-11,245.76071166992188,247.04928822887618,243.14391679043692,244.04592189417198,525000,CDW,Information Technology
2024-03-12,247.67373657226562,248.4270661522957,245.294837674004,246.84112347034107,626200,CDW,Information Technology
2024-03-13,246.44464111328125,248.18916593361806,245.43360229284954,247.75303094736634,645100,CDW,Information Technology
2024-03-14,244.31353759765625,247.07902311109743,243.53048802868898,246.44464905374718,482400,CDW,Information Technology
2024-03-15,243.35205078125,245.22543776237939,242.6185647924006,243.57011827108894,1531800,CDW,Information Technology
2024-03-18,242.8663787841797,246.19684636527276,242.68795304563102,244.66046720552774,676400,CDW,Information Technology
2024-03-19,245.8201904296875,246.15719835116198,242.6879617926785,243.01506305458176,815600,CDW,Information Technology
2024-03-20,248.5955810546875,248.87311876755405,244.78933659994246,245.1858147255601,611900,CDW,Information Technology
2024-03-21,252.57032775878906,252.87760057276273,250.33019762734335,250.81588105923555,688900,CDW,Information Technology
2024-03-22,253.4227752685547,254.15627645029164,252.16393375553014,253.15514421074005,516300,CDW,Information Technology
2024-03-25,251.6187744140625,252.45138754768658,250.69694084673728,252.29279024851888,422300,CDW,Information Technology
2024-03-26,251.88638305664062,254.81046584854914,251.70797244373975,251.72780088673002,486900,CDW,Information Technology
2024-03-27,255.6034393310547,255.74222331668702,253.28401045870717,253.8985561108664,502900,CDW,Information Technology
2024-03-28,253.53179931640625,257.1001628684051,253.35338870114163,255.6232690264792,772300,CDW,Information Technology
2024-04-01,250.83570861816406,254.67168813659347,250.71676820663782,253.54170885308173,447800,CDW,Information Technology
2024-04-02,249.4182891845703,249.91389440720806,248.06032058976652,248.59558270003112,477400,CDW,Information Technology
